SrNo,CensusCode,Load,VillageName
7819,546500,856.1549001,Digras Kh
7820,546501,263.7172892,Kajali Rohina
7821,546502,128.3611783,Raja
7822,546503,1227.121863,Rajewadi
7823,546504,995.4631673,Brahmangaon P.F.
7824,546505,303.7,Dugra
7825,546506,306.85,Karadgaon
7826,546507,173.6,Kawaddhan
7827,546508,1736.7,Nipani Takali
7828,546509,758.2573703,Dhanegaon
7829,546510,260.53,Digras Jahagir
7830,546511,375.03,Dhengli Pimpalgaon
7831,546512,687.96,Zodgaon
7832,546513,708.6,Handi
7833,546514,779.7,Dhamdham
7834,546515,1192.4,Wazar Bk
7835,546516,926.0007991,Saikheda
7836,546517,202.5218217,Belkheda
7837,546518,294.1991496,Umarad
7838,546519,809.6,Sawangi Bhamble
7839,546520,663.6,Asola
7840,546521,931.9,Kawada
7841,546522,540.9851256,Dhanora Bk.
7842,546523,188.32,Dhanora Kh
7843,546524,158.03,Vadi
7844,546525,1141.26,Waghi (Dhanora)
7845,546526,146.3012017,Navhati Tanda
7846,546527,256.5,Ghagara
7847,546528,661.5896046,Kawi
7848,546529,605.62,Korwadi
7849,546530,452.05,Sankrala
7850,546531,596.9,Kumbephal
7851,546532,53.14505092,Kolapa
7852,546533,1120.04,Bamani Bk
7853,546534,160.3615008,Chaudharni Bk
7854,546535,145.8565891,Badanapur
7855,546536,39.43849918,Chaudharni Kh
7856,546537,592.2805195,Limbala
7857,546538,165.1434109,Kawatha
7858,546539,2020.89,Ambarwadi
7859,546540,539.68,Karanji
7860,546541,757.62,Dahegaon
7861,546542,349.8308504,Borgalwadi
7862,546543,472.8195934,Hanwatkheda
7863,546544,432.3103954,Brahmangaon
7864,546545,733.22,Kurhadi
7865,546546,194.0613772,Pimpalgaon Kajale Tanda
7866,546547,611.3386228,Pimpalgaon Kajale
7867,546548,680.5508153,Angalgaon
7868,546549,245.9891847,Angalgaon Tanda
7869,546550,734.8,Kotha
7870,546551,518.14,Mohadi
7871,546552,781.75,Jambhrun
7872,546553,645.04,Kanha
7873,546554,160.8805533,Sawargaon Tanda
7874,546555,495.1894467,Sawargaon
7875,546556,268.2888279,Garkheda
7876,546557,1448.68,Bhosi
7877,546558,329.42,Sakhartala
7878,546559,1837.6,Warud
7879,546560,433.1,Wadali
7880,546561,227.7,Pandhargala
7881,546562,756.72,Jogawada
7882,546563,134.0155679,Sostanda
7883,546564,130.2556042,Sos
7884,546565,1471.844874,Charthana
7885,546566,424.16,Sevalal  nagar (N.V.) 
7886,546567,84.5,Shivachi Wadi
7887,546568,412.64,Belura
7888,546569,122.3,Dagadchop
7889,546570,370.98,Mola
7890,546571,369.903222,Pimpri Kh
7891,546572,162.1729749,Halvira [Harli)
7892,546573,321.9,Mankeshwar (p.charthana)
7893,546574,291.3,Bhambri
7894,546575,204.4069485,Rajegaon
7895,546576,305.2268643,Malegaon (jintur Circle)
7896,546577,552.3,Manmodi
7897,546578,103.2,Raikheda
7898,546579,257.0989725,Jamb kh
7899,546580,356.1010275,Saikheda (jintur Circle)
7900,546581,675.41,Jamb Bk
7901,546582,135.3,Koldandi
7902,546583,226.5,Kinhi
7903,546584,131.5,Murumkheda
7904,546585,1132.11,Sawangi [Mhalasa)
7905,546586,468.84,Hiwar kheda (Hintur)
7906,546587,801.65,Kholgadga
7907,546588,850.06,Ghadoli
7908,546589,358.26,Nilaj
7909,546590,1568.462516,Sawali Bk
7910,546591,405.4474835,Ganeshnagar 
7911,546592,2013.967817,Kehal
7912,546593,264.6321828,Kehal Tanda
7913,546594,650.33,Mankeshwar[P.jintur]
7914,546595,933.6,Shevadi
7915,546596,627.7,Yenoli
7916,546597,398.7692009,Yenoli Tanda
7917,546598,573.76,Ghewanda
7918,546599,1160.24,Pungala
7919,546600,856.18,Bhilaj
7920,546601,261.3213711,Sukali
7921,546602,1086.4,Pangri
7922,546603,391,Mathala
7923,546604,123.0954839,Balasa
7924,546605,391.93,Akoli
7925,546606,129.84,Donwada
7926,546607,410.0481783,Belkheda Jintur Circle
7927,546608,15.74,Pimprala
7928,546609,1159.74,Chincholi Kale
7929,546610,1155.8,Pachalegaon
7930,546611,189.3,Palaskheda
7931,546612,149.12,Tathapur
7932,546613,723.4,Reedaj
7933,546614,136.2,Nagapur
7934,546615,542.86,Kharadadi
7935,546616,496.62,Dongartala
7936,546617,90.75494908,Mandawa
7937,546618,1805.72,Itoli
7938,546619,424.16,Sainagar (N.V.) 
7939,546620,1067.42,Digras
7940,546621,409.88,Dabha
7941,546622,1307.81,Gadadgavhan
7942,546623,373.109215,Mohkhed
7943,546624,230.290785,Mohkhed Tanda
7944,546625,597.08,Sorja
7945,546626,487.3,Bhusakvadi
7946,546627,1249.48,Takalkhopa
7947,546628,1979.24,Adgaon[Khandagale.]
7948,546629,207.9776391,Waddhuti
7949,546630,429.5,Pokharni
7950,546631,89.12236094,PokharniTanda
7951,546632,190.9010404,Sangalewadi
7952,546633,64.32,Jununwadi
7953,546634,2333.13896,Bhogaon
7954,546635,618.28,Mandhani
7955,546636,422.8046814,Chamani
7956,546637,171.5953186,Telwadi
7957,546638,219.2,Chincholi Ghute
7958,546639,523.74,Devsadi
7959,546640,90.5,Chitnarwadi
7960,546641,122.9368742,Chincholi Darade
7961,546642,336.13,Limbala
7962,546643,662.9194805,Pachegaon
7963,546644,589.3,Repa
7964,546645,355.2138235,Dhanora Devgaon
7965,546646,1053.82,Devgaon (Dhanora)
7966,546647,325.0440432,Nagangaon
7967,546648,276.0963634,Bordi
7968,546649,2052.25,Wassa
7969,546650,187.18,Kasar
7970,546651,273.1,Dhopatwadi
7971,546652,1166.16,Asegaon
7972,546653,16,Sonna
7973,546654,730.9,Niwali Kh.
7974,546655,862.7,Niwali Bk.
7975,546656,399.52,Kadsawangi
7976,546657,222.487546,Yesegaon
7977,546658,569.03,Chandaj
7978,546659,836.43,Warna
7979,546660,184.3,Mangarul
7980,546661,2987.45,Bori
7981,546662,243.2,Muda
7982,546663,366.93,Dohara
7983,546664,758.1,Karvali
7984,546665,961.1,Kok
7985,546666,438.2,Ganpur
7986,546667,130.9,Nagthana
7987,546668,425.4,Gondhala
7988,546669,2338.11,Kausadi
7989,546670,401.2,Marwadi
7990,546671,456.1,Pimpalgaon[Gayake]
7991,546672,88.56312583,Dudhangaon
7992,546673,79.85817481,Kumbhari
7993,546674,138.17776,Malegaon (Bori Circle)
7994,546675,408.91,Nandgaon (E)
7995,546676,261.5,Jawla kh.
7996,546677,383.3,Waghi[Bobde]
7997,546678,497.8,Mak
7998,546679,462.7,Sek
7999,546680,459.3,Pimpri (Rohila)
8000,546681,163.1055556,Kaudgaon Pr.Aundha
8001,546682,1447.818075,Dudhagaon
8002,546683,103.7944444,Kaudgaon P.Zari
8003,546684,256.7239509,Wadgaon tarf takli
8004,546685,359.5872425,Kashtagaon
8005,546686,380.76,Karla
8006,546687,479.65,Kumbhari
8007,546688,288.79,Digras
8008,546689,160.8827575,Sarangapur
8009,546690,1529.01,Govindpur
8010,546691,754.84,Pimpalgaon sayyadmia
8011,546692,475.28,Ekrukha Tarf Pedgaon
8012,546693,295.08,Ismailpur tarf parbhani
8013,546694,2038.12,Arvi
8014,546695,478.6650026,Shahapur
8015,546696,378.5,Narsapur tarf pedgaon
8016,546697,3038.65,Pedgaon
8017,546698,1167.18,Bramhapuri tarf pedgaon
8018,546699,443.85,Kinhola
8019,546700,1173.13,Bhogaon
8020,546701,2646.07,Mandakhali
8021,546702,646.9165255,Aland
8022,546703,156.5850397,Mohapuri
8023,546704,682.67,Panhera
8024,546705,148.94,Gavha
8025,546706,661.08,Hasnapur
8026,546707,427.32,Tuljapur
8027,546708,817.5079119,Mandwa
8028,546709,2699.21,Zari
8029,546710,493.5009777,Mirzapur
8030,546711,943.36,Sadegaon
8031,546712,1434.23,Pingli kothala
8032,546713,720.1,Jodparli
8033,546714,1450.17,Takli Bobade
8034,546715,654.19,Sawangi kh.
8035,546716,213.83,Wadi damai
8036,546717,274.44,Pimpla
8037,546718,380.52,Jalalpur
8038,546719,314.38,Khanapur Tarf Zari
8039,546720,137.5231025,Gokulwadi
8040,546721,739.74,Nandapur
8041,546722,86.02,Sultanpur
8042,546723,717.2168975,Sanpuri
8043,546724,159.6,Hingla
8044,546725,202.22,Mangangaon
8045,546726,220.81,Dharangaon
8046,546727,2436.31,Karadgaon
8047,546728,272.51,Dhar
8048,546729,315.92,Samsapur
8049,546730,309.94,Satla
8050,546731,322.47,Matakarala
8051,546732,402.3626686,Sambar
8052,546733,137.74,Sukapurwadi
8053,546734,1256.22,Pimpalgaon tong
8054,546735,396.96,Durdi
8055,546736,348.31,Murumba
8056,546737,302.5,Deothana
8057,546738,252.68,Saba
8058,546739,206.58,Nandgaon bk.
8059,546740,417.78,Alapur pandhari
8060,546741,304.19,Nandgaon kh.
8061,546742,254.13,Rahati
8062,546743,266.89,Dhangarwadi
8063,546744,1467.194891,Ukhalad
8064,546745,1040.51,Pimpari deshmukh
8065,546746,2538.52,Babhali
8066,546747,1038.27,Tattu jawala
8067,546748,1022.56,Mirkhel
8068,546749,1485.365922,Pingali
8069,546750,458.6773314,Sendra
8070,546751,518.69,Tadlimbla
8071,546752,433.89,Varpud
8072,546753,433.89,Purjawala
8073,546754,673.16,Pandhari 
8074,546755,490.72,Pathra
8075,546756,3137.61,Takli kumbhakarna
8076,546757,679.6002871,Nandkheda
8077,546758,1070.64,Wangi
8078,546759,1685.47,Asola
8079,546760,354.96,Karegaon
8080,546761,1129.76,Dharmapuri
8081,546762,1074.03,Parawa
8082,546763,2129.15,Jamb
8083,546764,863.6103376,Kaudgaon tarf singanapur
8084,546765,2319.73,Bramhangaon
8085,546766,83.02,Bramhapuri tarf lohgaon
8086,546767,4488.78,Raipur
8087,546768,278.5845161,Balsa kh.
8088,546769,626.4,Dafwadi
8089,546770,910.01,Babhulgaon
8090,546771,571.33,Sonna
8091,546772,384.53,Ujalamba
8092,546773,546.09,Narsapur tarf parbhani
8093,546774,752.19,Nagapur
8094,546775,1324.28,Taroda
8095,546776,829.69,Ithalapur Deshmukh
8096,546777,631.27,Sayala
8097,546778,557.96,Takalgavhan
8098,546779,268.84,Paralgavhan
8099,546780,430.75,Zadgaon
8100,546781,2301.800939,Lohagaon
8101,546782,1097.87844,Amadapur
8102,546783,2217.382737,Singnapur
8103,546784,310.630564,Borwand kh.
8104,546785,514.91,Pimpalgaon Thombare
8105,546786,1943.76,Umari
8106,546787,254.74,Anandwadi
8107,546788,233.8841039,Tamaswadi
8108,546789,896.4174847,Surpimpari
8109,546790,613.479436,Borwand bk.
8110,546791,1058.57083,Tadpangari
8111,546792,615.2497129,Pegargavhan
8112,546793,795.54,Bharaswad
8113,546794,405.74,Wadgaon tarf bharaswad
8114,546795,589.23,Kuotamwadi
8115,546796,2741.83,Pokharni
8116,546797,1040.91,Ambe takli
8117,546798,536.6949974,Sahajpur
8118,546799,467.5920881,Jawala
8119,546800,632.76,Sirsi kh.
8120,546801,353.4614421,Sirsi bk.
8121,546802,722.19,Thola
8122,546803,837.2,Dampuri
8123,546804,906.96,Porwad
8124,546805,396.83,Kailaswadi
8125,546806,682.1248714,Indewadi
8126,546807,1119,Bramhapuri tarf pathri
8127,546808,767.15,Salapuri
8128,546809,440.57,Daithana
8129,546810,555.28,Dhondi
8130,546811,3266.54,Malsonna
8131,546812,1163.581981,Dhasadi
8132,546813,586.83,Angalgaon
8133,546814,471.46,Gogalgaon
8134,546815,247.2,Sawangi Magar
8135,546816,520.1182429,Mangrul Palampat
8136,546817,396.1660502,Takli Nilwarne
8137,546818,73.18,Pardi (p.takli)
8138,546819,341.74,Shevadi Jahagir
8139,546820,164.83,Rajura
8140,546821,3150.598701,Kothala
8141,546822,438.73,Narlad
8142,546823,665.72,Irlad
8143,546824,380.4802483,Manwat Road
8144,546825,1079.159752,Kolha
8145,546826,155.21,Atola
8146,546827,339,Somthana
8147,546828,1786.68,Manoli
8148,546829,1048.026177,Karanji
8149,546830,548.57,Kharba
8150,546831,571.09,Manwat Rural
8151,546832,1147.92,Rudhi
8152,546833,567.9,Kolhawadi
8153,546834,1400.27,Tad Borgaon
8154,546835,1086.89,Deulgaon Awachar
8155,546836,866.66,Ambegaon Chaharun
8156,546837,725.46,Hattalwadi
8157,546838,671.23,Ratnapur
8158,546839,1691.23,Ukkalgaon
8159,546840,1025.94,Itali
8160,546841,1335.52,Nagar Jawala
8161,546842,467.17,Bondarwadi
8162,546843,749.24,Sawali
8163,546844,1060.79,Sawargaon Kh
8164,546845,923.8,Palodi
8165,546846,778.68,Sonula
8166,546847,822.8838029,Pimpla
8167,546848,421.1,Mandewadgaon
8168,546849,2153.66,Kekar Jawala
8169,546850,1414.44,Kinhola Bk
8170,546851,193.1,Khadakwadi
8171,546852,1061.36,Pohandul
8172,546853,679.0231856,Lohara
8173,546854,323.4,Jangamwadi
8174,546855,755.2,Bhosa
8175,546856,1265.59,Mangrul Bk
8176,546857,2067.171301,Rame Takli
8177,546858,622.1963297,Wazur Bk
8178,546859,228.7357149,Wazur Kh
8179,546860,352.826973,Kumbhari(Ganga Kinara)
8180,546861,67.05918186,Wangi
8181,546862,210.89,Thar
8182,546863,885.73,Hamadapur
8183,546864,731.53,Sarangapur
8184,546865,157.74,Sakharewadi
8185,546866,1629.4,Rampuri Bk
8186,546867,873.03,Hatkarwadi
8187,546868,781.07,Dongargaon
8188,546869,822.87,Kinhola Kh
8189,546870,2164.41,Renakhali
8190,546871,2077.64,Devegaon
8191,546872,990.57,Simurgavhan
8192,546873,1931.15,Zari
8193,546874,1013.74,Borgavhan
8194,546875,762.7597328,Khedula
8195,546876,704.23,Sarola Kh
8196,546877,1328.42,Vadi
8197,546878,1314.579784,Hadgaon Bk
8198,546879,1515.395507,Warkheda
8199,546880,1192.11,Pathargavhan Kh
8200,546881,1896.71,Kasapuri
8201,546882,674.19,Jawala Zute
8202,546883,953.54,Nathara
8203,546884,496.77,Manjarath
8204,546885,520.55,Banegaon
8205,546886,1111.150417,Mardasgaon
8206,546887,546.23,Pathargavhan Bk
8207,546888,911.08,Gopegaon
8208,546889,577.75,Patoda Ganga Kinara
8209,546890,596.94,Niwali
8210,546891,1051.88,Rampuri Kh
8211,546892,686.78,Kherda
8212,546893,1218.46,Bandar Wada
8213,546894,1541.39,Devnandra
8214,546895,1476.3,Pohe Takli
8215,546896,1509.968019,Renapur
8216,546897,1647.23,Babultar
8217,546898,780.99,Jaitapur Wadi
8218,546899,816.05,Tura
8219,546900,334.6926297,Dhalegaon
8220,546901,166.98,Masala Tanda
8221,546902,828.51,Masla  Kh
8222,546903,993.0002672,Gunj Kh
8223,546904,943.25,Takalgavhan Tanda
8224,546905,801.72,Takalgavhan
8225,546906,317.4588217,Sarola Bk
8226,546907,523.66,Chate Pimpalgaon
8227,546908,1711.24,Babhulgaon
8228,546909,1080.014156,Loni Bk
8229,546910,276.92,Goundgaon
8230,546911,864.09,Andhapuri
8231,546912,886.2,Umara
8232,546913,1160.362379,Kansur
8233,546914,296.34,Kansoor Tanda
8234,546915,870.37,Daku Pimpri
8235,546916,198.11,Tarugavhan
8236,546917,1040.2,Limba
8237,546918,359.19,Phularwadi
8238,546919,190.1,Limba Tanda
8239,546920,1326.6,Waghala
8240,546921,939.26,Mudgal
8241,546922,859.2970014,Vita Bk
8242,546923,275.4258441,Anandnagar (vitatanda)
8243,546924,293.65,Wanisangam
8244,546925,235.0019249,Dudhgaon
8245,546926,538.4139459,Vita Kh.
8246,546927,371.5818922,Waghalgaon (j)
8247,546928,725.9524696,Lasina
8248,546929,303.0473725,Thadiukkadgaon
8249,546930,196.2,Wadi Pimpalgaon
8250,546931,341.2,Thadi Pimpalgaon
8251,546932,276.2,Ganga Pimpri
8252,546933,85.90896785,Golegaon
8253,546934,270.4628454,Lohigram
8254,546935,559.17,Lohigram Tanda 
8255,546936,3917.696542,Sirsi Bk.
8256,546937,559.17,Sakharam Tanda 
8257,546938,461.83,Sirori
8258,546939,897.2939583,Shelgaon Hatkar
8259,546940,294.95,Bhaucha Tanda 
8260,546941,736.9060417,Shelgaon Maratha
8261,546942,328.8,Gauli Pimpri
8262,546943,684.2374206,Khapat Pimpri
8263,546944,292.0416378,Nimgaon
8264,546945,1660,Dighol Islampur
8265,546946,665.18,Rewa Tanda 
8266,546947,238.08,Dhardighol
8267,546948,2287.549109,Kanhegaon
8268,546949,502.58,Dobadi Tanda 
8269,546950,570.74,Khadka
8270,546951,807.7816433,Saikheda
8271,546952,424.16,Tukai Tanda 
8272,546953,424.16,Mansiram Tanda 
8273,546954,294.95,Devinagar Tanda
8274,546955,443.9150191,Narwadi
8275,546956,527.08,Kothala
8276,546957,231.89,Kothala Tanda 
8277,546958,309.539224,Chukar Pimpri
8278,546959,669.15,Bhisegaon
8279,546960,142.7095717,Kortek
8280,546961,217.07,Mohala
8281,546962,555.32,Pohandul
8282,546963,573.52,Pohandul Tanda 
8283,546964,676.5774585,Tiwathana
8284,546965,717.542953,Wandan
8285,546966,391.7364688,Awalgaon
8286,546967,860.3933438,Naikota
8287,546968,391.2,Bondargaon
8288,546969,1010.18,Dhamoni
8289,546970,319.7966562,Wadi Naikata
8290,546971,408.2695727,Nila
8291,546972,423.2423166,Wadgaon
8292,546973,250.4570986,Waitagwadi 
8293,546974,519.1147833,Margalwadi 
8294,546975,936.1031618,Karam
8295,546976,470.8560565,Ukkadgaon Makta
8296,546977,1539.23072,Ukhali Bk.
8297,546978,15.4,Paradhwadi
8298,546979,110.421557,Buktarwadi
8299,546980,545.2559462,Ukhali Tanda 
8300,546981,1169.066326,Dharasur
8301,546982,1188.67,Rumna Jawla
8302,546983,65,Jawla Rumna
8303,546984,640.4253018,Sayala Sunegaon
8304,546985,266.35,Sunegaon Sayala
8305,546986,606.837141,Khali
8306,546987,502.58,Brahmanathwadi 
8307,546988,344.1968382,Mairal Sawangi
8308,546989,776.8,Gaundgaon
8309,546990,582.9,Chinchtakli
8310,546991,392.35,Dusalgaon
8311,546992,662.2322437,Muli
8312,546993,336.1418355,Nagthana
8313,546994,752.8,Masla
8314,546995,192.1555705,Pota
8315,546996,683.2481142,Pimpri Zola
8316,546997,539.9814765,Zola
8317,546998,730.26,Dharkhed
8318,546999,677.1662429,Bhambarwadi
8319,547000,1016.164987,Mahatpuri
8320,547001,513.7450135,Anandwadi
8321,547002,980.5691474,Shankarwadi
8322,547003,757.76,Gangakhed (R)
8323,547004,294.41,Iralad
8324,547005,634.1670873,Narlad
8325,547006,417.8961364,Gopa
8326,547007,773.2181078,Waghalgaon Gopa
8327,547008,875,Malewadi
8328,547009,1283.899583,Mardasgaon
8329,547010,354.77,Vitthalwadi 
8330,547011,635.2260541,Kaudgaon
8331,547012,303.1056722,Banpimpla
8332,547013,530.7021443,Dagadwadi
8333,547014,731.8358337,Shivaji Nagar 
8334,547015,687.5878728,Suralwadi
8335,547016,747.0612698,Padegaon
8336,547017,254.3187302,Umalanaik Tanda 
8337,547018,378.45,Shendga
8338,547019,340.09,Harangul
8339,547020,574.710776,Khadgaon
8340,547021,364.7523355,Margalwadi
8341,547022,634.9039352,Kasarwadi
8342,547023,351.3781321,Godavari Tanda
8343,547024,382.04,Tokwadi
8344,547025,493.95,Bhendewadi
8345,547026,747.2120796,Akoli
8346,547027,382.2826649,Pokharni Walkya
8347,547028,477.745714,Dhangar Moha
8348,547029,607.558142,Ukhali Kh.
8349,547030,403.1263192,Mankadevi
8350,547031,509.7892202,Dhebewadi (Thagyachiwadi)
8351,547032,558.3739716,Dongargaon Shelgaon
8352,547033,1025.46,Makhani
8353,547034,199.5079949,Sirsam Shegaon
8354,547035,414.39,Dongarjawla
8355,547036,1157.03922,Dongarpimpla
8356,547037,1516.512579,Kodri
8357,547038,207.662,Anand Nagar 
8358,547039,241.56,Badwani
8359,547040,241.56,Undegaon
8360,547041,422.46,Antarweli
8361,547042,682.318,Katkarwadi
8362,547043,657.2003563,Tandulwadi
8363,547044,239.0465044,Shelmoha
8364,547045,583.92,Kadyachiwadi
8365,547046,303.4,Sanglewadi
8366,547047,431.3469483,Maragalwadi 
8367,547048,2657.312865,Isad
8368,547049,480.3183567,Dhavlkewadi
8369,547050,371.71,Devkatwadi
8370,547051,222.89,Arbujwadi
8371,547052,392.6722099,Khandali
8372,547053,503.5,Ilegaon
8373,547054,192.0410321,Masanerwadi
8374,547055,294.0174906,Warvanti
8375,547056,356.12,Bothi Tanda 
8376,547057,180.2047798,Bothi
8377,547058,611.2859958,Gunjegaon
8378,547059,362.2083622,Limbewadi
8379,547060,513.94,Limbewadi Tanda 
8380,547061,286.2,Pandhargaon
8381,547062,786.6,Wagdara
8382,547063,792.2795687,Khokalewadi
8383,547064,236.0513969,Supa (khalsa)
8384,547065,451.09,Suppa Tanda 
8385,547066,410.74,Chilgarwadi
8386,547067,709.0786031,Supa (jagir)
8387,547068,201.46,Belwadi
8388,547069,354.4458244,Ghatangra Tanda 
8389,547070,579.4888073,Ghantagra
8390,547071,1562.624496,Ranisawargaon
8391,547072,318.3499726,Kanganewadi 
8392,547073,302.8205367,Pangri
8393,547074,340.2816296,Takalwadi 
8394,547075,506.67,Umbarwadi
8395,547076,415.72,Phugnarwadi 
8396,547077,511.01,Gaulwadi
8397,547078,417.5703067,Dampuri
8398,547079,103.3829054,Kundgirwadi
8399,547080,407.82,Nilanaik Tanda
8400,547081,948.4071597,Borda
8401,547082,451.09,Hanuman Nagar 
8402,547083,1164.31,Pimpaldari
8403,547084,830.06,Wagdari
8404,547085,302.52,Waghdara Tanda 
8405,547086,314.62,Anandwadi
8406,547087,217.3028403,Sawangi Bhujbal
8407,547088,989.59,Raorajur
8408,547089,652.62,Dhanewadi
8409,547090,441.0875662,Khurlewadi
8410,547091,648.36,Umarthadi
8411,547092,491.1,Arkhed
8412,547093,265.5,Someshawar
8413,547094,332.4924293,Phala
8414,547095,1362.66,Pharkanda
8415,547096,813.45,Digras
8416,547097,474.5,Barbadi
8417,547098,366.04,Sawangi Thadi
8418,547099,857.26,Pimpalgaon {M}
8419,547100,685.19,Bhogaon
8420,547101,405.8,Rahati
8421,547102,349.8205029,Dutka
8422,547103,450.7,Gunj
8423,547104,1017.215191,Parwa
8424,547105,507.7387185,Kharab Dhanora
8425,547106,358.94,Sheikh Rajura
8426,547107,290.4,Wadi {Bk}
8427,547108,304.9896575,Wadi (kh)
8428,547109,329.1394633,Gulkhand
8429,547110,351.19,Jawla (palam)
8430,547111,335.2,Ghoda
8431,547112,404.13,Sirpur
8432,547113,848.1046982,Sayala (palam)
8433,547114,370.0032976,Rokadewadi
8434,547115,442.4,Kapsi
8435,547116,1143.256746,Ajamabad
8436,547117,356.12,Ganeshwadi
8437,547118,686.2,Puyani
8438,547119,2847.500365,Palam
8439,547120,387.5296354,Anjanwadi
8440,547121,515.3608662,Peth Shivani
8441,547122,639.7051403,Sategaon
8442,547123,834.8238636,Selu
8443,547124,389.62,Kolwadi
8444,547125,395.1343278,Pendu Kh.
8445,547126,502.460792,Pendu Bk.
8446,547127,449.95,Sarfrajpur
8447,547128,107.3294971,Dhuppa
8448,547129,1401.29,Peth Pimpalgaon
8449,547130,151.83,Teljapur
8450,547131,363.8,Adgaon
8451,547132,101.2325229,Kandalgaon
8452,547133,200.1034956,Navhalgaon
8453,547134,407.9,Vanbhujwadi
8454,547135,972.5800966,Anandwadi
8455,547136,1551.60792,Chatori
8456,547137,1060.7,Navha
8457,547138,415.72,Bandarwadi
8458,547139,360.052859,Khadi
8459,547140,690.3529127,Khoras
8460,547141,150,Tambulgaon
8461,547142,569.9,Sadlapur
8462,547143,192.8507803,Sipegaon
8463,547144,365.4,Mutkhed
8464,547145,385.68,Umra
8465,547146,125.4877901,Bhalkudki
8466,547147,264.9,Konerwadi
8467,547148,385.7939095,Borgaon Bk.
8468,547149,127.4,Jogalgaon
8469,547150,439.3364803,Ukkadgaon Jagir
8470,547151,306.48,Warkhed
8471,547152,93.37989031,Mozmabad Tanda 
8472,547153,502.68,Chorwad
8473,547154,507.8,Pokharni Devi
8474,547155,225.1,Borgaon Kh
8475,547156,494,Martandwadi
8476,547157,322.7920051,Sirsam (palam)
8477,547158,239.0201097,Mozamabad
8478,547159,1007.815798,Banwas
8479,547160,171.6,Girdharwadi
8480,547161,348.0452202,Fattunaik Tanda
8481,547162,4.2,Ramapur Tanda 
8482,547163,73.67289367,Ramapur
8483,547164,226.8560284,Dongargaon (palam)
8484,547165,1454.958014,Tandulwadi
8485,547166,206.8696933,Mahadewadi
8486,547167,475.635504,Landakwadi
8487,547168,167.23,Sadgirwadi
8488,547169,381.6418252,Yerndeshwar
8489,547170,178.7447936,Pandhari tarf Navki
8490,547171,165.4560491,Wadgaon tarf navki
8491,547172,689.9271666,Aherwadi
8492,547173,448.32,Katneshwar
8493,547174,251.31,Sandalpur
8494,547175,1269.76,Pimpalgaon balapur
8495,547176,158.49,Laxmannagar
8496,547177,272.5596624,Kaudgaon tarf purna
8497,547178,445.3452064,Nawaki
8498,547179,487.3485579,Degaon
8499,547180,734.64,Mategaon
